FEED_CAT_CODE;FEED_CAT_NAME;FEED_CL_CODE;FEED_CLASS.FEED_CL_NAME;FEED_CODE;FEED.FEED_NAME;FEED.FEED_DEF;FEED_CAT_NAME_ENGLISH;FEED_CLASS_WORLD.FEED_CL_NAME;FEED_WORLD.FEED_NAME;FEED_WORLD.FEED_DEF
1;C‚r‚ales;1010;Bl‚;13;Bl‚ tendre;"Grain de bl‚ tendre (Triticum aestivum L.). Le bl‚ tendre est une espŠce diff‚rente du bl‚ dur (Triticum durum L.), lequel n'est pas normalement utilis‚ en alimentation animale. En anglais, ""hard wheat"" d‚signe des vari‚t‚s de bl‚ tendre (souvent appell‚es ""hard"" en France), et non pas le bl‚ dur (en anglais ""durum wheat""),";Cereal grains;Wheat;Wheat, soft;Soft wheat grain (Triticum aestivum L.). This is the default wheat, since durum wheat is not normally used as animal feed.
1;C‚r‚ales;1010;Bl‚;203;Bl‚ tendre germ‚;Grain de bl‚ tendre (Triticum aestivum L.) ayant commenc‚ … germer.;Cereal grains;Wheat;Wheat, germinated;Wheat grain (Triticum aestivum L.), germinated.
1;C‚r‚ales;1010;Bl‚;204;Bl‚ dur germ‚;Grain de bl‚ dur (Triticum durum L.) ayant commenc‚ … germer.;Cereal grains;Wheat;Wheat, durum, germinated;Germinated durum wheat grain (Triticum durum L.). Durum wheat is used to make semolina and pasta.
1;C‚r‚ales;1010;Bl‚;458;Bl‚ tendre, poids sp‚cifique < 69 kg/hl;Grain de bl‚ tendre (Triticum aestivum L.) dont le poids sp‚cifique est inf‚rieur … 69 kg/hl. Ces bl‚s ont pu souffrir de mauvaises conditions climatiques.;Cereal grains;Wheat;Wheat, specific weight < 69 kg/hl;Wheat grain (Triticum aestivum L.), with a specific weight < 69 kg/hl. These wheats may have suffered from bad weather conditions.
1;C‚r‚ales;1010;Bl‚;1475;Bl‚ floconn‚;Grain de bl‚ (Triticum aestivum L.) ayant subi un floconnage.;Cereal grains;Wheat;Wheat, flaked;Wheat grain (Triticum aestivum L.), flaked.
1;C‚r‚ales;1010;Bl‚;1610;Bl‚, prot‚ines > 17%;Grain de bl‚ (Triticum aestivum L.) ayant une teneur forte en prot‚ines > 17% sur brut.;Cereal grains;Wheat;Wheat, protein > 17%;Wheat grain (Triticum aestivum L.), having a very high protein content > 17% as fed.
1;C‚r‚ales;1010;Bl‚;1612;Bl‚ dur;"Grain de bl‚ dur (Triticum durum L.). Le bl‚ dur, utilis‚ en alimentation humaine pour faire de la semoule et des pƒtes, n'est pas utilis‚ normalement en alimentation animale. A noter : le terme anglais pour bl‚ dur est ""durum wheat"" alors que ""hard wheat"" d‚signe certaines vari‚t‚s de bl‚ tendre (dites ""hard"" en fran‡ais).";Cereal grains;Wheat;Wheat, durum;Durum wheat grain (Triticum durum L.). Durum wheat is used to make semolina and pasta.
1;C‚r‚ales;1010;Bl‚;1631;Bl‚ extrud‚;Grain de bl‚ (Triticum aestivum L.) ayant subi une extrusion.;Cereal grains;Wheat;Wheat, extruded;Wheat grain (Triticum aestivum L.), extruded.
1;C‚r‚ales;1010;Bl‚;1632;Bl‚ aplati;Grain de bl‚ (Triticum aestivum L.) ayant subi un aplatissage.;Cereal grains;Wheat;Wheat, rolled;Wheat grain (Triticum aestivum L.), rolled.
1;C‚r‚ales;1010;Bl‚;2106;Bl‚ infranis‚;Grain de bl‚ (Triticum aestivum L.) trait‚ aux infrarouges. L'infranisation est un traitement thermique dans lequel le produit, r‚parti sur un tapis convoyeur, est soumis pendant 40 … 90 secondes … l'action de rayons infra-rouges ‚mis par une s‚rie de br–leurs en c‚ramique. Terme anglais : micronizing (… ne pas traduire par micronisation, proc‚d‚ de broyage ultra-fin).;Cereal grains;Wheat;Wheat, infra-red heated;Wheat grain (Triticum aestivum L.), micronized by infra-red heating during 40-90 s.
1;C‚r‚ales;1010;Bl‚;2133;Bl‚ toast‚;Grain de bl‚ (Triticum aestivum L.) ayant subi un toastage.;Cereal grains;Wheat;Wheat, toasted;Wheat grain (Triticum aestivum L.), toasted.
1;C‚r‚ales;1010;Bl‚;2180;Bl‚ pellets;Grain de bl‚ (Triticum aestivum L.) ayant subi une granulation.;Cereal grains;Wheat;Wheat, pellets;Wheat grain (Triticum aestivum L.), pelleted.
1;C‚r‚ales;1010;Bl‚;2181;Bl‚ broy‚;Grain de bl‚ (Triticum aestivum L.) ayant subi un broyage.;Cereal grains;Wheat;Wheat, ground;Wheat grain (Triticum aestivum L.), ground.
1;C‚r‚ales;1010;Bl‚;2320;Petit bl‚;Grains de bl‚ (Triticum spp.) constitu‚s des ‚carts de nettoyage, d'adventices et grains sous-dimensionn‚s. Synonyme : criblures de bl‚;Cereal grains;Wheat;Wheat screenings;Wheat grains (Triticum spp.) rejected after a screening process, consisting of small or damaged grains, or foreign material.
1;C‚r‚ales;1010;Bl‚;2422;Bl‚ humide, matiŠre sŠche < 80 %;Grain de bl‚ (Triticum aestivum L.) humide.;Cereal grains;Wheat;Wheat, moist, dry matter < 80 %;Wheat grain (Triticum aestivum L.), containing less than 80% dry matter.
1;C‚r‚ales;1010;Bl‚;2476;Bl‚ tann‚;Grain de bl‚ (Triticum aestivum L.) ayant subi un tannage par une m‚thode non sp‚cifi‚e en vue de prot‚ger les prot‚ines dans le rumen.;Cereal grains;Wheat;Wheat, tanned;Wheat grain (Triticum aestivum L.), tanned by an unspecified method in order to protect the proteins in the rumen.
1;C‚r‚ales;1010;Bl‚;2554;Bl‚ expans‚;Grain de bl‚ (Triticum aestivum L.) ayant subi une expansion.;Cereal grains;Wheat;Wheat, expanded;Wheat grain (Triticum aestivum L.), expanded.
1;C‚r‚ales;1010;Bl‚;2557;Bl‚ tendre biologique;Grain de bl‚ tendre (Triticum aestivum L.) issu de l'agriculture biologique.;Cereal grains;Wheat;Wheat, organic;Wheat grain (Triticum aestivum L.), produced by organic farming.
1;C‚r‚ales;1010;Bl‚;2637;Bl‚ inert‚;Grain de bl‚ (Triticum aestivum L.) conserv‚ par inertage (conservation par ana‚robiose en silo ‚tanche).;Cereal grains;Wheat;Wheat, inerted;Wheat grain (Triticum aestivum L.), inerted by storage in anaerobic, airtight silo.
1;C‚r‚ales;1010;Bl‚;2695;Bl‚ tendre d'hiver de type am‚liorant ou de force;Grain de bl‚ tendre d'hiver (Triticum aestivum L.) d'une vari‚t‚ am‚liorante ou de force (trŠs haute valeur de panification).;Cereal grains;Wheat;Wheat, soft winter, top breadmaking performance;Soft winter wheat grain (Triticum aestivum L.) from cultivars normally used for top-quality bread flour.
1;C‚r‚ales;1010;Bl‚;2696;Bl‚ tendre d'hiver de type panifiable sup‚rieur;Grain de bl‚ tendre d'hiver (Triticum aestivum L.) d'une vari‚t‚ panifiable sup‚rieure.;Cereal grains;Wheat;Wheat, soft winter, good breadmaking performance;Soft winter wheat grain (Triticum aestivum L.) from cultivars normally used for good-quality bread flour.
1;C‚r‚ales;1010;Bl‚;2697;Bl‚ tendre d'hiver de type panifiable courant;Grain de bl‚ tendre d'hiver (Triticum aestivum L.) d'une vari‚t‚ panifiable courante.;Cereal grains;Wheat;Wheat, soft winter, average breadmaking performance;Soft winter wheat grain (Triticum aestivum L.) from cultivars normally used for average-quality bread flour.
1;C‚r‚ales;1010;Bl‚;2698;Bl‚ tendre d'hiver de type autres usages;Grain de bl‚ tendre d'hiver (Triticum aestivum L.) d'une vari‚t‚ non panifiable (autres usages).;Cereal grains;Wheat;Wheat, soft winter, other uses than breadmaking;Soft winter wheat grain (Triticum aestivum L.) from cultivars normally used for feed but nor to make bread flour.
1;C‚r‚ales;1010;Bl‚;2738;Petit bl‚ dur;Grains de bl‚ dur (Triticum durum L.) constitu‚s des ‚carts de nettoyage, d'adventices et grains sous-dimensionn‚s.;Cereal grains;Wheat;Wheat, durum, screenings;Durum wheat grains (Triticum durum L.) rejected after a screening process, consisting of small or damaged grains, or foreign material.
1;C‚r‚ales;1010;Bl‚;2814;Bl‚ tendre, amidon < 53 %;Grain de bl‚ tendre (Triticum aestivum L.) de mauvaise qualit‚, ayant une teneur en amidon inf‚rieure … 53 % sur brut.;Cereal grains;Wheat;Soft wheat, starch < 53%;Soft wheat grain (Triticum aestivum L.) of low quality, having a starch content lower than 53% as fed.
1;C‚r‚ales;1010;Bl‚;2897;M‚lange de bl‚ et orge;M‚lange de grains de bl‚ (Triticum aestivum L.) et d'orge (Hordeum vulgare L.) en proportions ind‚termin‚es.;Cereal grains;Wheat;Mixture of wheat and barley;Mixture of wheat (Triticum aestivum L.) and barley (Hordeum vulgare L.) in unknown proportions.
1;C‚r‚ales;1010;Bl‚;2990;Bl‚ dur biologique;Grain de bl‚ dur (Triticum durum L.) issu de l'agriculture biologique.;Cereal grains;Wheat;Wheat, durum, organic;Durum wheat grain (Triticum durum L.), produced by organic farming.
1;C‚r‚ales;1010;Bl‚;3029;Bl‚ tendre attaqu‚ par la rouille;Grain de bl‚ tendre (Triticum aestivum L.) ayant subi un attaque de rouille.;Cereal grains;Wheat;Wheat, rust-affected;Wheat grain (Triticum aestivum L.), affected by rust.
1;C‚r‚ales;1010;Bl‚;3309;Brisures de bl‚;Coproduit du bl‚ (Triticum spp.) constitu‚ de grains bris‚s ou de petite taille et non utilisables en alimentation humaine.;Cereal grains;Wheat;Wheat grain, broken;Wheat grain (Triticum spp.), broken.
1;C‚r‚ales;1010;Bl‚;5032;Bl‚ lamin‚;Grain de bl‚ (Triticum spp.) ayant subi un laminage.;Cereal grains;Wheat;Wheat, laminated;Wheat grain (Triticum spp. ), laminated.
1;C‚r‚ales;1010;Bl‚;5163;Bl‚ thermis‚;Grain de bl‚ (Triticum aestivum L.) ayant subi un traitement thermique.;Cereal grains;Wheat;Wheat, thermized;Wheat grain (Triticum aestivum L.), thermized.
1;C‚r‚ales;1010;Bl‚;5232;Bl‚ tendre cuit biologique;Grain de bl‚ (Triticum aestivum L.) ayant subi une cuisson, issu de l'agriculture biologique;Cereal grains;Wheat;Wheat, soft, cooked, organic;Wheat grain (Triticum aestivum L.), cooked, obtained by organic farming.
1;C‚r‚ales;1010;Bl‚;5899;Bl‚ endommag‚ par le gel;Bl‚ endommag‚ par le gel (Triticum aestivum L.);Cereal grains;Wheat;Wheat grain, frost-damaged;Wheat grain, frost-damaged (Triticum aestivum L.)
1;C‚r‚ales;1010;Bl‚;6150;Bl‚, Afrique subsaharienne;Grain de bl‚ (Triticum aestivum L.) originaire d'Afrique subsaharienne;Cereal grains;Wheat;Wheat, subsaharan Africa;Wheat grain (Triticum aestivum L.) from subsaharan Africa
1;C‚r‚ales;1010;Bl‚;6205;Bl‚ tendre autoclav‚;Grain de bl‚ tendre (Triticum aestivum L.) trait‚ par autoclave.;Cereal grains;Wheat;Wheat, soft, autoclaved;Soft wheat grain (Triticum aestivum L.) treated by autoclave.
1;C‚r‚ales;1010;Bl‚;7709;Bl‚ germ‚ biologique;Grain de bl‚ (Triticum aestivum L.) ayant commenc‚ sa germination, issu de l'agriculture biologique;Cereal grains;Wheat;Wheat, germinated, organic;Wheat grain (Triticum aestivum L.), germinated, obtained by organic farming
1;C‚r‚ales;1010;Bl‚;7761;Bl‚ cireux;Grain de bl‚ (Triticum aestivum L.) de vari‚t‚ cireuse.;Cereal grains;Wheat;Wheat, waxy;Wheat grain (Triticum aestivum L.) from waxy cultivars.
1;C‚r‚ales;1010;Bl‚;7863;Bl‚ micronis‚;Grain de bl‚ (Triticum aestivum L.) ayant subi une micronisation (broyage ultra-fin).;Cereal grains;Wheat;Wheat, micronized (grinding);Wheat grain (Triticum aestivum L.), micronized (ultra-fine grinding).
1;C‚r‚ales;1010;Bl‚;7864;Bl‚ popp‚;Grain de bl‚ (Triticum aestivum L.) cuit sous pression (25 bars … 300øC dans le systŠme Presco) puis souffl‚e par expansion (popping);Cereal grains;Wheat;Wheat, popped;Wheat grain (Triticum aestivum L.), pressure cooked (25 bars at 300øC in the Presco system) and popped.
1;C‚r‚ales;1010;Bl‚;8506;Bl‚ trait‚ avec Aliplus;Grain de bl‚ tendre (Triticum aestivum L.) trait‚ avec Aliplus, additif commercial contenant de l'ur‚e, des extraits v‚g‚taux, des oligo-‚l‚ments et de l'argile.;Cereal grains;Wheat;Wheat, treated with Aliplus;Wheat grain (Triticum aestivum L.) treated with Aliplus, a commercial additive containing urea, plant extracts, trace elements and clay.
1;C‚r‚ales;1020;Orge;77;Orge;Grain d'orge (Hordeum vulgare L.), sans distinction du type d'orge (2 rangs ou 6 rangs).;Cereal grains;Barley;Barley;Barley grain (Hordeum vulgare L.). The cultivar (2-rows or 6-rows) is unspecified.
1;C‚r‚ales;1020;Orge;103;Orge 2 rangs de printemps;Grain d'orge 2 rangs (Hordeum vulgare L.) de vari‚t‚s de printemps.;Cereal grains;Barley;Barley, 2-row, spring;Barley grain (Hordeum vulgare L.) of a spring, 2-row variety.
1;C‚r‚ales;1020;Orge;104;Orge 2 rangs d'hiver;Grain d'orge 2 rangs (Hordeum vulgare L.) de vari‚t‚s d'hiver.;Cereal grains;Barley;Barley, 2-row, winter;Barley grain (Hordeum vulgare L.) of a winter, 2-row variety.
1;C‚r‚ales;1020;Orge;108;Orge 6 rangs d'hiver;"Grain d'orge 6 rangs (Hordeum vulgare L.) de vari‚t‚s d'hiver. En France, les orges 6 rangs sont trŠs majoritairement des vari‚t‚s d'hiver.
Synonyme : escourgeon.";Cereal grains;Barley;Barley, 6-row, winter;Barley grain (Hordeum vulgare L.) of a winter, 6-row variety. French 6-row barleys are usually winter varieties.
1;C‚r‚ales;1020;Orge;122;Orge nue 2 rangs;Grain d'orge 2 rangs (Hordeum vulgare L.) de vari‚t‚ nue (sans glumelles).;Cereal grains;Barley;Barley, 2-row, naked;Barley grain (Hordeum vulgare L.) of a 2-row, naked (hulless) variety.
1;C‚r‚ales;1020;Orge;172;Orge 2 rangs;Grain d'orge 2 rangs (Hordeum vulgare L.).;Cereal grains;Barley;Barley, 2-row;Barley grain (Hordeum vulgare L.) of a 2-row variety.
1;C‚r‚ales;1020;Orge;503;Orge nue;Grain d'orge (Hordeum vulgare L.) de vari‚t‚ nue (sans glumelles).;Cereal grains;Barley;Barley, naked;Barley grain (Hordeum vulgare L.) of a naked (hulless) variety.
1;C‚r‚ales;1020;Orge;774;Orge floconn‚e;Grain d'orge (Hordeum vulgare L.) ayant subi un floconnage. Il n'est pas s–r que cette appelation distingue les orges aplaties et floconn‚es, les deux termes ‚tant souvent pris l'un pour l'autre.;Cereal grains;Barley;Barley, flaked;Barley grain (Hordeum vulgare L.), flaked. Rolled and flaked barley are almost synonymous.
1;C‚r‚ales;1020;Orge;1314;Orge d‚cortiqu‚e;Grain d'orge (Hordeum vulgare L.) d‚cortiqu‚.;Cereal grains;Barley;Barley, dehulled;Barley grain (Hordeum vulgare L.), decorticated.
1;C‚r‚ales;1020;Orge;1528;Orge 6 rangs de printemps;"Grain d'orge 6 rangs (Hordeum vulgare L.) de vari‚t‚s de printemps. En France, les orges 6 rangs sont plut“t des vari‚t‚s d'hiver.
Synonyme : escourgeon.";Cereal grains;Barley;Barley, 6-row, spring;Barley grain (Hordeum vulgare L.) of a spring, 6-row variety. French 6-row barleys are usually winter varieties.
1;C‚r‚ales;1020;Orge;1569;Orge, prot‚ines > 15 %;Grain d'orge (Hordeum vulgare L.) trŠs riche en prot‚ines (>15%).;Cereal grains;Barley;Barley, protein > 15%;Barley grain (Hordeum vulgare L.), rich in protein (> 15%).
1;C‚r‚ales;1020;Orge;1638;Orge aplatie;Grain d'orge (Hordeum vulgare L.) ayant subi un aplatissage. Il n'est pas s–r que cette appelation distingue les orges aplaties et floconn‚es, les deux termes ‚tant souvent pris l'un pour l'autre.;Cereal grains;Barley;Barley, rolled;Barley grain (Hordeum vulgare L.), rolled. Rolled and flaked barley are almost synonymous.
1;C‚r‚ales;1020;Orge;1639;Orge germ‚e, matiŠre sŠche > 70 %;Grain d'orge (Hordeum vulgare L.) ayant commenc‚ sa germination. Il s'agit en g‚n‚ral de germination non d‚sir‚e.;Cereal grains;Barley;Barley, germinated, dry matter > 70%;Barley grain (Hordeum vulgare L.), germinated (usually by accident).
1;C‚r‚ales;1020;Orge;2373;Orge nue 6 rangs;Grain d'orge 6 rangs (Hordeum vulgare L.) de vari‚t‚ nue (sans glumelles).;Cereal grains;Barley;Barley, 6-row, naked;Barley grain (Hordeum  vulgare L.) of a 6-row, naked (hulless) variety.
1;C‚r‚ales;1020;Orge;2385;Orgette de tri;Grain d'orge (Hordeum vulgare L.) de petite taille rejet‚s lors du tri des grains.;Cereal grains;Barley;Barley, screenings;Barley grains (Hordeum vulgare L.) rejected after a screening process, consisting of small or damaged grains.
1;C‚r‚ales;1020;Orge;2432;Orge chauff‚e;Grain d'orge (Hordeum vulgare L.) soumis … un traitement thermique.;Cereal grains;Barley;Barley, heated;Barley grain (Hordeum vulgare L.), heated by an unspecified process.
1;C‚r‚ales;1020;Orge;2851;Orge tann‚e;Grain d'orge (Hordeum vulgare L.) ayant subi un tannage par une m‚thode non sp‚cifi‚e en vue de prot‚ger les prot‚ines dans le rumen.;Cereal grains;Barley;Barley, rumen-protected;Barley grain (Hordeum vulgare L.), tanned by an unspecified method in order to protect the proteins in the rumen.
1;C‚r‚ales;1020;Orge;2932;Orge biologique;Grain d'orge (Hordeum vulgare L.) issu de l'agriculture biologique.;Cereal grains;Barley;Barley, organic;Barley grain (Hordeum vulgare L.), produced by organic farming.
1;C‚r‚ales;1020;Orge;3045;Orge extrud‚e;Grain d'orge (Hordeum vulgare L.) ayant subi une extrusion.;Cereal grains;Barley;Barley, extruded;Barley grain (Hordeum vulgare L.), extruded.
1;C‚r‚ales;1020;Orge;3055;Orge broy‚e;Grain d'orge (Hordeum vulgare L.) ayant subi un broyage.;Cereal grains;Barley;Barley, ground;Barley grain (Hordeum vulgare L.), ground.
1;C‚r‚ales;1020;Orge;4792;Orge lamin‚e;Grain d'orge (Hordeum vulgare L.) ayant subi un laminage.;Cereal grains;Barley;Barley, laminated;Barley grain (Hordeum vulgare L.), laminated.
1;C‚r‚ales;1020;Orge;4793;Orge floconn‚e d‚cortiqu‚e;Grain d'orge (Hordeum vulgare L.) ayant subi un d‚corticage et un floconnage;Cereal grains;Barley;Barley, dehulled, flaked;Barley grain (Hordeum vulgare L.), dehulled and flaked.
1;C‚r‚ales;1020;Orge;4794;Orge toast‚e;Grain d'orge (Hordeum vulgare L.) ayant subi un toastage.;Cereal grains;Barley;Barley, toasted;Barley grain (Hordeum vulgare L.), toasted.
1;C‚r‚ales;1020;Orge;4831;Orge popp‚e;Grain d'orge (Hordeum vulgare L.) cuit sous pression (25 bars … 300øC dans le systŠme Presco) puis souffl‚e par expansion (popping);Cereal grains;Barley;Barley, popped;Barley grain (Hordeum vulgare L.), pressure cooked (25 bars at 300øC in the Presco system) and popped.
1;C‚r‚ales;1020;Orge;4850;Orge, amidon < 45 %;Grain d'orge (Hordeum vulgare L.) de teneur en amidon < 45% sur brut.;Cereal grains;Barley;Barley, starch < 45%;Barley grain (Hordeum vulgare L.) containing less than 45% of starch (as fed).
1;C‚r‚ales;1020;Orge;7455;Orge expans‚e;Grain d'orge (Hordeum vulgare L.) souffl‚ par expansion (popping);Cereal grains;Barley;Barley, expanded;Barley grain (Hordeum vulgare L.), expanded.
1;C‚r‚ales;1020;Orge;7708;Orge germ‚e biologique;Grain d'orge (Hordeum vulgare L.) ayant commenc‚ sa germination, issue de l'agriculture biologique;Cereal grains;Barley;Barley, germinated, organic;Barley grain (Hordeum vulgare L.), germinated, obtained by organic farming
1;C‚r‚ales;1020;Orge;7743;Orge cireux;Grain d'orge (Hordeum vulgare L.) de vari‚t‚ cireuse.;Cereal grains;Barley;Barley, waxy;Barley grain (Hordeum vulgare L.) from waxy cultivars.
